Car_Age_Years,Kms_Driven,Engine_CC,Mileage_kmpl,Num_Owners,Resale_Value
11,60237.11316167759,1000,17.0826157329261,2,264730.34984235273
9,58698.663741765835,800,18.788978123820097,3,261127.6431755771
6,83523.59638379476,800,15.008927484641223,2,321629.70823559957
8,79355.52183292006,800,20.319835303721188,3,354725.9663282314
0,72112.96499728214,1200,17.539499950251294,1,587806.4358816539
6,45401.36529941199,1200,15.988682998518254,3,444065.60354798415
5,65387.745737881196,1500,15.719580630955337,2,542938.5500197693
9,68519.12614612698,1000,18.085303772910645,3,365535.4440929749
13,49520.927466059184,800,17.387284580443247,3,259102.56031043344
11,46942.24341228467,800,14.902319850962481,1,355612.2938544062
8,85575.21220810545,800,16.796329789243728,3,298083.2300977756
0,55487.950316746064,800,16.381601994234366,2,515218.5244626344
12,84224.65228366722,1200,20.52371307304174,3,308676.98752960045
3,74956.406332418,1500,18.260904829943485,3,439238.7417352406
8,66118.15173562983,1800,21.138678856741116,3,427662.72313803923
3,66787.97154539227,1000,16.580051551265484,2,439204.0593047183
9,38993.706595038486,800,17.41773622251194,3,371405.4592987896
2,63101.621697516246,1500,18.773106450471428,2,590621.3748482938
8,81255.3061947244,1800,19.208265221148068,3,523869.8648448608
12,70220.09254778414,1500,19.441982144905932,1,355330.8372988237
1,62315.05030596616,1200,16.22438089513305,1,544991.9268633175
14,85679.05793725545,1800,16.28064172601881,1,368877.4512216431
3,57224.38916008794,1500,17.289159457025647,2,496982.3591627841
14,50706.66487467474,1200,20.961813728171194,2,324413.09892315563
5,62307.47874117386,1500,15.998633633136928,2,484294.5051902124
1,71497.01052167395,1500,16.94614998768669,3,500663.40961723885
14,34233.08856287609,1800,19.459715828846374,2,415642.83143582166
7,64273.02965235626,1200,19.35270852949764,2,333442.1852402453
7,72155.17523304465,800,19.11083673563584,2,408360.58143233106
0,55955.375620547085,1000,18.161687161558604,2,518950.7502809173
11,76604.47149453963,1800,15.869732756900529,1,470144.78621961566
2,69617.79993616605,1200,16.618448142195728,3,527859.229861769
9,92120.74677766615,1500,20.2529803518579,1,330881.0408141125
8,48740.956536281774,1200,19.547274666511484,3,363690.22679368255
4,72460.64775744134,1000,15.330030184449068,3,412669.3480739568
5,44740.14138303893,1000,19.738915259409644,1,378954.8879267208
3,35769.503230849106,800,20.61755687752867,2,495355.46037763526
9,29467.037357731908,800,18.107661577427344,1,373186.8206806961
1,68074.8603359539,1000,18.852562361359215,3,422233.8911045548
10,62763.71870916154,1800,20.022970371152418,3,356162.59755442606
7,52814.234139573695,1800,16.608567207675197,2,442252.9027305808
10,33397.434990755806,1500,22.65919560924296,1,432736.0036137354
12,49644.200607919855,800,20.446155957293065,3,265772.53711554647
5,60061.39511513185,1500,19.048056294406923,1,586175.7978288764
4,71897.54050189647,800,17.930984311630578,2,433952.3851927493
8,59751.96374628561,1000,18.989554889227495,2,442230.58632763906
0,63780.90514057917,1800,14.87943500267111,3,520449.97824319446
4,54358.014285387966,1800,22.164175535819236,2,566957.9827947958
5,86238.36303790731,1000,20.257783146884698,3,502984.74533050414
4,44726.25533507658,1500,20.92802719360451,3,410892.7157545273
5,49511.42674072309,1500,18.061514327367384,2,417990.94316479366
5,52614.6288900973,1200,17.279421607840746,2,529529.5355451481
6,68140.56596965087,800,16.651385593299448,1,446910.13039183686
3,44417.10315319679,1500,19.627149217693614,1,556597.8939934925
13,62035.77885821998,1000,16.97490584068746,3,183423.1463176774
10,62473.65215139836,1500,17.625286133630585,1,429839.6021823143
13,49584.6304389993,1800,19.0927982533505,3,339165.0340545709
13,64949.69191435285,800,16.681343366327322,2,264495.5484470416
13,44882.79151893853,1200,20.08789352796638,2,260849.91394815253
14,43243.8878630738,800,17.964517844220293,1,275424.16346969095
7,61494.08634782161,1800,14.983761363408057,3,405800.09359905287
6,35103.66621782906,1800,16.659994642463346,3,504750.34538830095
8,27827.95946174643,1800,20.616370899940527,1,473912.6616142449
6,67992.499511952,1800,16.125994973275233,3,458183.1238228694
2,75734.54913886756,1000,19.788154974475237,3,593208.5112357872
2,52997.95321961206,1200,18.243346873389143,2,470794.54007741594
14,49978.94021853344,1800,17.656599396541772,3,270617.17918511
7,75083.0283896184,1800,23.025188301566548,3,446840.9280549506
4,42816.9267300162,1500,15.431567514140692,3,327773.51857127296
3,39549.410629182625,1200,16.519732790020434,1,478443.1201994814
7,70614.54635562732,800,17.953139862033183,1,434086.7739104489
14,60135.57279768461,1200,22.831498784100166,1,329643.2039151339
5,75973.15108935357,1200,17.957797646415383,3,468622.17527175165
1,27896.011818330313,1200,18.548505877110905,3,509791.26980491885
3,38989.890133221554,1800,17.328329000826727,1,596182.8337760634
11,60214.980897662346,1800,18.717257157123807,1,410900.74226445926
10,66265.1054772568,1000,17.452365186727075,3,282082.28891610226
3,72704.95631534187,800,19.39064520886651,3,361240.0665590879
14,62622.26653213167,1500,19.54837465297099,2,309960.69554460776
5,62469.82733037853,1200,17.531789674343603,1,452797.61466337997
5,54158.97685454702,800,15.749039923807873,3,319629.3602818156
0,83863.57357356776,800,18.18713969405147,1,520656.76042030024
13,43454.648167942534,1000,20.804243496842332,1,363243.0473934869
7,65385.30228833908,1500,16.34667881244158,1,493460.1606710509
5,45182.8674811797,1200,18.6678337807866,2,506792.3939294825
2,68021.67818707514,1500,15.588519139974764,3,456592.9115428983
13,44444.73645918351,1000,15.92038533104695,3,244878.98114446146
8,71157.23547750687,1800,20.600731670605974,1,591313.1823499927
1,61681.57420236776,800,19.383066765298558,3,537184.1497900847
14,86169.58759888023,1200,18.697930260076856,2,209277.1526880163
10,55784.70529092621,1800,13.35645347138341,1,401756.81146011205
7,66374.49174371318,1000,16.89421425712659,2,482368.916363579
9,48305.155793089354,1500,19.213628006173373,2,446065.8274346041
2,55681.60490338058,800,15.10186898415802,3,427928.30018058285
12,61586.24219166529,1200,17.292229220182808,3,265962.9830869124
11,37091.701162929385,1800,19.533307421238636,2,431427.06061253854
4,38735.64098722842,1800,14.977722573310388,3,517565.022482651
5,68997.88949753468,800,14.641426826102407,2,382767.2792762803
9,57808.69767702481,1500,15.012343767511641,2,397972.6570766197
5,51106.10200427967,1000,18.668970423223026,1,462042.8184318751
3,48945.20729374867,1500,16.886002942274196,2,544622.4306637126
2,49522.66806414459,1500,19.75609725292623,2,527628.5791785892
3,61688.26072512343,1500,18.24203677046923,3,430494.6512680872
0,66675.53796174284,800,21.76106943587608,1,645714.2275122709
3,28618.391555621638,800,15.525035603501303,3,428787.1310943749
0,81192.51085154837,1000,18.663543410218196,1,660247.1077910797
11,80125.5114441299,1500,16.4095704579507,3,222551.8195926183
14,25040.17854679651,800,19.20042539829606,2,192607.53513131567
0,76288.90044484196,1000,18.23987178054568,1,599914.9038320228
9,75828.28276996563,1000,16.01375835235924,1,386690.50399275206
13,60006.68241281318,1500,17.68569550778225,1,315169.24216422974
5,40542.47067172686,1200,18.1461961544233,1,570992.1209919222
4,75228.42137497608,1500,16.80138212000955,3,419295.269210997
13,56381.53400553973,1200,19.454334429967155,3,330099.7714427357
10,68233.18265728434,1000,15.937814766662171,1,370175.111492473
14,93288.01907942668,800,22.182017116066326,1,226405.51352869117
3,63777.55125935428,1800,19.90738060125371,1,574396.440240627
12,46246.72962422157,1000,18.69748223810707,3,341576.7332977481
10,54964.03507620418,800,23.690628549394383,1,368702.51635782816
2,48158.31959638518,1000,17.38140234821347,1,596682.0908134306
0,66502.34576172783,1500,19.222751735128693,1,704439.0865644384
5,47908.986618752926,1200,18.445360927198415,3,427360.4269794194
1,52907.228664755356,1000,19.59493538641565,2,521171.5441805591
7,40733.54438388601,800,20.992232734133243,2,382361.5191314526
9,58018.694917212844,1500,19.09789875322272,3,395889.23001715465
4,62651.32189953075,1800,20.0835877906304,2,624221.6036221291
6,19728.179293237612,1500,16.899224019306818,1,469481.76244598534
9,63893.60342220331,1200,17.587699703072403,1,431773.9153808196
11,59314.49653354831,1500,21.276575120526008,3,352966.4484377175
1,48525.12076865809,1800,19.19371232705872,3,483109.22111199924
12,90429.4338640481,800,18.49664728971638,2,225901.9383381145
7,74377.14791407132,1000,16.493511581832966,2,358164.9054540816
1,43553.96270772898,1200,19.9331921622699,1,636224.071772957
3,72573.5531935671,1800,16.43706915803508,3,559971.9764373627
0,78667.47114031587,1200,15.847668288459788,2,454440.34929931024
14,61980.313839263355,1500,18.22985150205784,2,345659.5017343002
4,65421.63055420988,1200,13.19501493294262,1,532370.6287627416
8,65075.20000382386,1800,19.222153432741948,1,534048.1941198426
0,28712.76211615067,1000,18.753888393482576,1,609542.5823372551
8,57196.95604724401,1000,17.29439288272828,1,470806.69288103277
10,56416.30737023957,1200,17.475763682879926,2,422795.1721361558
14,81452.33454839817,800,17.761358190667202,3,110864.62410311536
7,65005.9179534281,1200,16.421745244905317,3,374326.0615943893
5,55535.835568249575,1500,18.369145254996585,1,524615.0806842041
6,58648.12888513483,1000,17.50121013922897,1,434542.2108213508
2,75350.78372441101,1000,18.224904306577237,2,474273.9186898124
13,57231.230051320264,1000,17.688542829330515,1,333789.1947792013
14,49527.06700362587,800,17.294942655017504,3,142290.85655282094
0,55864.467106187,800,18.556985246875275,1,601269.8251917724
4,74110.44215734024,1800,19.56219968586302,3,483175.2744369769
13,67442.47358396904,1200,16.950461709664204,1,380862.48231646564
11,60664.01960023671,1200,18.790946583291916,1,355044.27144799975
11,62873.08949167245,1500,19.038860821028383,3,301974.3571681903
1,51603.862896067774,1000,15.43227223598686,2,473221.7179513093
13,57090.7589933602,800,19.953088950307617,2,240596.1568899674
4,50050.43517338224,1500,22.112902661311978,1,531241.9966248296
7,55578.310735503845,1500,17.82380861867491,1,517419.6299430056
10,80192.67395439938,800,17.65760918259194,3,325231.8565548202
8,43831.92282934215,1200,17.573987676809306,3,390199.4060999327
1,49669.23500365627,1000,19.241211509598607,1,569017.8987786054
11,41185.51705596372,1200,19.021557053299624,3,340816.2848374684
2,37936.368642186026,1500,14.818677595358292,2,553666.8672945343
2,57198.421287070625,1000,16.267757899531677,2,501632.7303029837
0,50735.862272988204,1800,19.014625699783373,3,576343.9990495673
7,86425.33396188289,1500,17.709956460240498,3,441746.76555575733
5,55757.301807333104,1200,15.66776418552096,3,290828.0632855603
11,79340.95295145037,1200,21.000520360576033,2,236688.68294611172
12,74520.09712410951,1200,16.40057346748404,1,403302.89362812304
7,56865.68767163979,800,18.071554243993855,3,335955.46219342644
10,91652.03373128435,1500,17.656961777142055,3,383006.5607256681
8,64028.00979697213,1000,15.842622398098884,3,305109.9300182033
4,82695.13899005983,1200,18.369909604360867,1,597474.3659622052
13,80948.95337371896,1200,18.78421376699884,3,249052.23184615624
11,66219.71977657174,800,17.064647936340744,3,280553.66127374105
13,71266.96271708776,1000,17.327615471221037,2,253992.05266100523
2,69361.07122679213,1500,19.200974085525228,3,468065.80228539306
4,42836.07852912438,1800,14.049723468673225,2,453684.70213793695
4,60859.35531679524,800,16.309992299504557,1,517785.50205328397
4,76113.7085091699,1500,18.426869793064757,3,486994.6338963213
2,82892.79476042492,1800,16.946522546019768,3,534077.7992550727
10,49190.40492252076,1200,16.917941872541096,2,309227.8314672966
13,67932.4695271953,1200,19.803385092392336,1,416217.22051780357
9,62263.05319916302,1000,16.733351435924636,1,404362.1573852548
13,58231.88903127606,1800,21.958356502227648,2,411903.56649783603
3,65340.039438375396,1200,14.490974844222164,1,530653.5463032369
8,63269.96115999206,1200,13.576012333555862,1,374621.9790607577
12,68121.11353308882,1000,19.757872322936915,1,394834.8782615225
9,81625.75141425079,1500,16.032097481255903,1,459821.83896273666
8,71761.91386297051,1200,16.065852823454012,1,423246.10284269915
1,64658.86888309054,800,19.969466547639353,1,569262.4918202787
7,87969.37585234619,800,17.005462827907078,1,447908.877670156
7,76648.94393820503,1500,19.82072363172981,1,524148.00177506544
6,58614.02342094977,1800,16.77917611449508,3,375464.2057125511
7,41743.19396470642,1000,18.725063043950612,2,340793.50291042204
13,45182.53978619302,800,16.977155040043158,1,344982.65171063325
2,73998.48672473451,800,16.160375448259423,2,436675.8773055096
12,50545.31281120528,1500,21.461202715069437,1,356680.3218175468
5,44879.16784332078,1800,20.23292435271965,1,596864.400623801
0,48628.72009969201,1800,16.54671863413464,3,531378.6004955106
6,49689.2353186395,1500,17.643207926371122,2,454127.945478339
14,72759.71501673377,800,20.95245359682256,2,289090.9957580356
14,57648.86886326586,1000,16.023559169876957,3,143539.15214975667
0,39414.38099550891,800,16.13178392638382,3,420274.97329661436
8,60465.67346643535,1800,18.94012094460971,2,386037.70449817186
0,63333.991986723624,800,22.54098912052244,1,532897.7298339753
0,52809.947078387224,1000,18.1076631037349,1,592053.7777249967
14,77338.2762628905,1200,20.0996224789734,2,250690.33274272957
6,53685.91671461573,800,15.965120487422665,1,516219.8563212481
1,76625.06529955726,1500,18.722104683872068,3,550619.2690042634
13,68951.74169512464,1200,17.280770576296877,3,256425.53828671962
4,73899.0826206661,1500,21.733250157253497,3,541620.6566703118
7,43521.73738790408,1500,21.197381688826262,2,405290.92598027026
7,61474.652883571536,1500,22.558833473702723,2,510267.75016844744
2,59207.57993137847,800,16.609021421805185,2,468410.3424684757
6,38669.902126387,1800,18.070996414811884,1,532111.9059828748
2,76575.91094704364,1200,18.750333848648122,2,548516.6087807642
5,47738.98654638975,1000,16.687064727348233,2,425566.2718653314
5,50856.48256746026,1800,18.262110399454805,3,498453.26674901333
2,44800.26246603411,800,19.81795607271766,1,532058.1941365824
6,70517.7948910556,1500,16.899268944536992,1,520761.49805954215
2,37111.05421841107,1000,16.59328708052595,3,445870.3126554807
7,69268.12200696852,1200,16.460688447660267,1,501086.12233540474
9,75667.70979365191,1800,15.312595230422625,2,325894.9856396744
3,68057.67641438641,1800,19.707985734187034,1,637139.746753089
14,70689.42725769643,1000,16.58866332854824,3,119859.28923296044
14,71393.19704367065,800,16.3777853395024,1,235764.34789721982
12,45758.63509911354,1200,19.05813967034548,3,320413.0542260273
0,81521.02469496516,1000,17.97876795823497,2,432492.31297545764
3,53098.85618799752,1500,16.948939279789805,2,542621.4269811567
13,59004.18573615042,1200,19.621257621332003,3,200794.38755252864
6,55010.44022473561,1800,16.869107736185153,2,454648.6107110423
10,67373.13181315963,1000,13.64609805541211,2,276498.03710925655
3,51929.441352938666,1800,20.666485977411625,1,548868.0821418322
12,61003.73586356053,1800,16.343609048621342,2,292048.4390853259
5,41469.842742809924,1800,16.56209164228947,3,592510.7265787707
8,77469.97812752357,800,16.5709258780439,2,341854.21454519464
0,70061.11418925304,1800,18.119201977949274,1,597455.9265027692
12,55616.10357147346,1500,17.45151508558742,3,286440.2966488905
4,52962.764549612846,1500,19.976142225716277,2,525280.095821914
10,69669.42369476546,1200,21.29022798502081,2,350101.2319842371
6,49390.599290460574,1800,16.641601043135264,2,441887.41477082606
0,61880.47973647754,1800,16.1239851519365,3,532470.1315585421
13,77420.9818114711,1000,16.95619725062566,1,371443.92132559884
3,47831.143212942115,800,18.878116582640608,3,362583.1303065643
5,65529.012436803045,1200,17.767278062474837,3,320688.78369049134
1,64735.87900403238,1800,16.999176979580973,1,619231.8507691899
9,58539.94772005976,1000,15.405979006467074,3,220362.1441523963
4,52443.15623844095,800,13.582222314399136,3,349036.41860678693
